-18.362,47.056,313.0,5.9,1.0,09/02/2015,0715,T,36
-18.309,46.554,318.3,6.2,1.0,09/02/2015,0715,T,54
-16.474,35.943,315.8,50.2,1.0,09/02/2015,0715,T,63
-18.318,46.553,326.0,14.1,1.0,09/02/2015,0715,T,77
-18.297,46.342,321.4,8.9,1.0,09/02/2015,0715,T,67
-18.304,46.331,319.9,7.4,1.0,09/02/2015,0715,T,57
-18.306,46.340,330.4,19.1,1.0,09/02/2015,0715,T,81
-16.565,35.964,311.8,32.7,1.0,09/02/2015,0715,T,47
-18.149,45.092,320.6,5.1,1.0,09/02/2015,0715,T,44
-18.127,44.890,321.0,6.3,1.0,09/02/2015,0715,T,58
-16.548,35.611,313.9,47.8,1.0,09/02/2015,0715,T,51
-18.298,45.843,321.9,7.9,1.0,09/02/2015,0715,T,67
-16.576,35.993,311.3,30.7,1.0,09/02/2015,0715,T,36
-16.551,35.518,315.4,53.2,1.0,09/02/2015,0715,T,62
-18.259,45.087,336.9,27.0,1.0,09/02/2015,0715,T,85
-16.552,35.512,314.7,48.3,1.0,09/02/2015,0715,T,52
-18.351,45.212,321.4,6.6,1.0,09/02/2015,0715,T,62
-18.297,44.732,335.0,20.4,1.0,09/02/2015,0715,T,83
-18.298,44.742,325.0,6.3,1.0,09/02/2015,0715,T,57
-18.332,44.903,325.2,8.4,1.0,09/02/2015,0715,T,71
-18.448,45.490,320.7,6.6,1.0,09/02/2015,0715,T,64
-18.485,45.744,317.4,4.3,1.0,09/02/2015,0715,T,31
-16.879,35.989,315.2,36.2,1.0,09/02/2015,0715,T,60
-16.884,35.982,317.2,49.7,1.0,09/02/2015,0715,T,65
-18.673,46.142,319.6,7.8,1.0,09/02/2015,0715,T,66
-18.697,45.746,323.8,11.1,1.0,09/02/2015,0715,T,72
-17.229,36.938,314.4,27.8,1.0,09/02/2015,0715,T,56
-18.571,44.657,340.8,32.5,1.0,09/02/2015,0715,T,88
-18.707,45.561,342.3,40.1,1.0,09/02/2015,0715,T,90
-17.225,36.933,314.7,29.4,1.0,09/02/2015,0715,T,57
-18.759,45.479,321.7,7.2,1.0,09/02/2015,0715,T,66
-18.833,45.795,318.0,5.4,1.0,09/02/2015,0715,T,55
-18.672,44.658,321.4,7.2,1.0,09/02/2015,0715,T,56
-18.673,44.667,327.0,14.2,1.0,09/02/2015,0715,T,74
-18.749,44.615,320.4,5.9,1.0,09/02/2015,0715,T,56
-18.889,45.485,320.8,8.9,1.0,09/02/2015,0715,T,64
-18.988,45.530,322.6,10.9,1.0,09/02/2015,0715,T,68
-18.989,45.539,317.7,5.8,1.0,09/02/2015,0715,T,41
-18.978,45.406,336.1,25.8,1.0,09/02/2015,0715,T,85
-18.980,45.415,338.1,28.5,1.0,09/02/2015,0715,T,86
-17.595,36.928,333.0,136.3,1.0,09/02/2015,0715,T,85
-17.592,36.923,328.6,103.2,1.0,09/02/2015,0715,T,81
-17.598,36.953,314.9,27.7,1.0,09/02/2015,0715,T,56
-19.207,45.395,324.1,10.4,1.0,09/02/2015,0715,T,64
-19.248,44.867,320.1,7.0,1.0,09/02/2015,0715,T,60
-19.513,45.657,320.5,5.8,1.0,09/02/2015,0715,T,57
-19.555,45.825,326.5,13.9,1.0,09/02/2015,0715,T,75
-19.416,44.583,319.7,7.2,1.0,09/02/2015,0715,T,51
-19.655,46.066,332.8,20.6,1.0,09/02/2015,0715,T,83
-19.967,45.245,319.9,5.6,1.0,09/02/2015,0715,T,26
-21.257,55.687,349.3,476.6,1.0,09/02/2015,0715,T,82
-21.259,55.678,341.9,367.5,1.0,09/02/2015,0715,T,79
-20.252,45.811,322.1,7.4,1.0,09/02/2015,0715,T,37
-18.915,35.758,315.9,55.0,1.0,09/02/2015,0715,T,63
-20.736,46.295,321.0,6.8,1.0,09/02/2015,0715,T,57
-20.643,45.463,320.2,6.1,1.0,09/02/2015,0715,T,51
-20.770,45.446,323.9,8.1,1.0,09/02/2015,0715,T,48
-20.771,45.456,328.5,13.7,1.0,09/02/2015,0715,T,76
-20.782,45.464,322.2,6.8,1.0,09/02/2015,0715,T,44
-21.023,44.673,321.1,7.5,1.0,09/02/2015,0715,T,61
-21.249,44.279,321.8,6.4,1.0,09/02/2015,0715,T,62
-21.484,45.871,325.6,10.8,1.0,09/02/2015,0715,T,74
-21.590,46.629,319.3,7.4,1.0,09/02/2015,0715,T,66
-21.697,46.280,320.2,5.2,1.0,09/02/2015,0715,T,58
-21.706,46.278,322.8,8.6,1.0,09/02/2015,0715,T,70
-21.683,45.592,320.1,7.8,1.0,09/02/2015,0715,T,61
-21.692,45.590,318.7,6.5,1.0,09/02/2015,0715,T,50
-21.437,43.764,320.1,7.1,1.0,09/02/2015,0715,T,43
-21.924,45.931,317.2,6.3,1.0,09/02/2015,0715,T,55
-21.894,44.095,317.5,6.0,1.0,09/02/2015,0715,T,43
-22.320,46.067,320.0,7.5,1.0,09/02/2015,0715,T,67
-22.322,46.015,316.3,5.5,1.0,09/02/2015,0715,T,49
-22.408,45.711,328.4,16.8,1.0,09/02/2015,0715,T,79
-22.415,45.704,323.3,11.2,1.0,09/02/2015,0715,T,72
-22.417,45.714,320.5,8.4,1.0,09/02/2015,0715,T,67
-22.578,45.946,319.0,7.9,1.0,09/02/2015,0715,T,65
-22.580,45.956,316.9,5.9,1.0,09/02/2015,0715,T,59
-22.622,46.259,314.3,5.3,1.0,09/02/2015,0715,T,26
-22.613,45.858,325.5,13.7,1.0,09/02/2015,0715,T,76
-22.314,43.773,343.9,39.6,1.0,09/02/2015,0715,T,91
-22.321,43.762,363.2,86.0,1.0,09/02/2015,0715,T,100
-22.323,43.772,330.9,18.0,1.0,09/02/2015,0715,T,75
-22.529,44.462,334.5,24.4,1.0,09/02/2015,0715,T,83
-22.531,44.472,325.1,11.8,1.0,09/02/2015,0715,T,71
-22.544,44.499,321.5,6.7,1.0,09/02/2015,0715,T,55
-22.739,44.205,327.1,14.3,1.0,09/02/2015,0715,T,74
-22.778,44.092,329.8,15.5,1.0,09/02/2015,0715,T,78
-20.937,33.952,311.0,41.8,1.0,09/02/2015,0715,T,45
-22.841,44.145,325.0,12.1,1.0,09/02/2015,0715,T,71
-22.976,45.058,326.6,14.2,1.0,09/02/2015,0715,T,74
-23.280,45.190,318.4,6.0,1.0,09/02/2015,0715,T,37
-23.281,45.200,328.8,16.7,1.0,09/02/2015,0715,T,77
-23.526,45.110,317.6,5.2,1.0,09/02/2015,0715,T,50
-24.195,46.981,322.6,22.2,1.0,09/02/2015,0715,T,71
-24.133,45.441,322.2,7.7,1.0,09/02/2015,0715,T,66
-24.450,46.356,319.0,6.3,1.0,09/02/2015,0715,T,60
-24.452,46.366,325.0,13.7,1.0,09/02/2015,0715,T,73
-24.808,46.144,324.9,12.9,1.0,09/02/2015,0715,T,72
-24.587,44.186,319.0,5.9,1.0,09/02/2015,0715,T,49
-24.941,46.055,323.3,9.8,1.0,09/02/2015,0715,T,63
-8.180,31.374,320.2,25.6,1.0,09/02/2015,0852,T,45
-8.082,30.486,324.1,50.8,1.0,09/02/2015,0852,T,71
-6.841,21.579,318.5,11.0,1.0,09/02/2015,0852,T,67
-7.159,22.899,313.2,5.7,1.0,09/02/2015,0852,T,42
-7.329,23.921,327.7,15.5,1.0,09/02/2015,0852,T,79
-7.330,23.930,318.6,5.3,1.0,09/02/2015,0852,T,51
-7.791,26.541,318.0,9.0,1.0,09/02/2015,0852,T,48
-7.442,24.065,338.6,33.1,1.0,09/02/2015,0852,T,88
-7.856,26.717,318.3,8.1,1.0,09/02/2015,0852,T,45
-7.486,23.988,319.4,8.5,1.0,09/02/2015,0852,T,67
-7.472,23.833,318.2,8.6,1.0,09/02/2015,0852,T,65
-6.299,15.817,309.4,20.1,1.0,09/02/2015,0852,T,50
-7.636,24.446,330.8,23.6,1.0,09/02/2015,0852,T,81
-7.548,23.779,321.0,9.4,1.0,09/02/2015,0852,T,70
-7.549,23.788,315.9,4.6,1.0,09/02/2015,0852,T,51
-6.991,19.813,320.2,14.1,1.0,09/02/2015,0852,T,61
-6.996,19.806,321.0,14.4,1.0,09/02/2015,0852,T,69
-6.998,19.818,326.7,24.8,1.0,09/02/2015,0852,T,79
-7.225,21.076,315.0,5.6,1.0,09/02/2015,0852,T,52
-7.695,24.093,323.9,10.8,1.0,09/02/2015,0852,T,73
-6.548,16.437,309.3,18.7,1.0,09/02/2015,0852,T,50
-6.552,16.459,312.5,28.7,1.0,09/02/2015,0852,T,64
-7.459,22.373,320.0,9.2,1.0,09/02/2015,0852,T,69
-7.095,19.890,314.1,7.8,1.0,09/02/2015,0852,T,58
-6.544,16.454,310.0,21.9,1.0,09/02/2015,0852,T,59
-8.477,29.210,320.3,20.0,1.0,09/02/2015,0852,T,58
-8.480,29.228,320.7,22.5,1.0,09/02/2015,0852,T,65
-8.156,26.599,323.9,14.1,1.0,09/02/2015,0852,T,50
-8.171,26.633,321.4,11.1,1.0,09/02/2015,0852,T,35
-7.787,23.717,332.2,22.5,1.0,09/02/2015,0852,T,83
-8.045,25.308,319.4,10.2,1.0,09/02/2015,0852,T,60
-8.531,28.324,316.9,11.8,1.0,09/02/2015,0852,T,54
-8.174,25.500,316.8,7.6,1.0,09/02/2015,0852,T,17
-8.300,26.094,339.2,37.7,1.0,09/02/2015,0852,T,88
-7.903,23.256,322.1,13.6,1.0,09/02/2015,0852,T,73
-7.905,23.265,326.9,18.7,1.0,09/02/2015,0852,T,79
-8.503,27.510,316.6,11.2,1.0,09/02/2015,0852,T,38
-9.113,31.942,319.2,35.8,1.0,09/02/2015,0852,T,60
-6.812,15.702,325.2,81.6,1.0,09/02/2015,0852,T,81
-7.549,20.389,325.2,18.2,1.0,09/02/2015,0852,T,33
-7.551,20.400,404.1,372.5,1.0,09/02/2015,0852,T,100
-7.553,20.411,322.3,13.9,1.0,09/02/2015,0852,T,49
-6.814,15.696,318.8,55.7,1.0,09/02/2015,0852,T,74
-6.819,15.722,315.0,39.2,1.0,09/02/2015,0852,T,68
-8.624,27.404,326.3,24.4,1.0,09/02/2015,0852,T,74
-8.533,26.668,327.1,23.0,1.0,09/02/2015,0852,T,65
-7.913,21.905,318.7,11.0,1.0,09/02/2015,0852,T,66
-7.915,21.915,339.1,38.3,1.0,09/02/2015,0852,T,88
-7.118,16.592,312.8,19.3,1.0,09/02/2015,0852,T,50
-8.025,22.161,326.7,15.8,1.0,09/02/2015,0852,T,77
-8.990,28.429,323.0,24.2,1.0,09/02/2015,0852,T,58
